expediente,producto,titular,registrosanitario,fechaexpedicion,fechavencimiento,estadoregistro,expedientecum,consecutivocum,cantidadcum,descripcioncomercial,estadocum,fechaactivo,fechainactivo,muestramedica,unidad,atc,descripcionatc,viaadministracion,concentracion,principioactivo,unidadmedida,cantidad,unidadreferencia,formafarmaceutica,nombrerol,tiporol,modalidad,ium
20070750,AVANTIUM 30MG TABLETAS,NEVOX FARMA S.A.S.,INVIMA 2020M-0015485-R1,12/01/2014 12:00:00 AM,12/23/2019 12:00:00 AM,En tramite renov,20070750,1,7,CAJA POR 1 BLITER PVC/PVDC/ALUM TRANSPARENTESIN DATOPOR 7 TABLETAS.,Activo,07/10/2014,,No,U,H02AB13,DEFLAZACORT,ORAL,A,DEFLAZACORT,mg,30,TABLETA,TABLETA,LABORATORIOS LEGRAND S.A.,FABRICANTE,FABRICAR Y VENDER,
20070926,AVANTIUM 6 MG TABLETAS,NEVOX FARMA S.A.S.,INVIMA 2020M-0015581-R1,12/18/2014 12:00:00 AM,01/28/2020 12:00:00 AM,En tramite renov,20070926,6,1,CAJA PLEGADIZA CON 1 BLISTER PVC/PVDC /ALU TRANSPARENTE POR 10 TABLETAS.,Activo,07/03/2014,,No,U,H02AB13,DEFLAZACORT,ORAL,A,DEFLAZACORT,mg,6,TABLETA,TABLETA,LABORATORIOS LEGRAND S.A.,FABRICANTE,FABRICAR Y VENDER,
20096686,SULMIC® 250 MG/ 5ML POLVO PARA SUSPENSION ORAL.,JOINPHARM S.A.S,INVIMA 2021M-0016700-R1,12/15/2015 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20096686,2,2,CAJA PLEGADIZA CON 2 FRASCOS DE VIDRIO ÁMBAR TIPO III POR 60ML MÁS TAPA PLÁSTICA BLANCA,Activo,10/24/2019,04/01/2021,No,U,J01CR04,SULTAMICILINA,ORAL,B,SULTAMICILINA BASE,g,5,71.51 G. DE POLVO PARA RECONSTITUR A 100 ML,POLVO PARA RECONSTITUIR A SUSPENSION ORAL,SYNTOFARMA S.A.,FABRICANTE,FABRICAR Y VENDER,
19949514,TRIFAMOX IBL DUO® SUSPENSIÓN,LABORATORIOS BAGO DE COLOMBIA S.A.S.,INVIMA 2021M-0004127-R2,02/03/2005 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,19949514,13,1,MUESTRA MÉDICA CAJA CON FRASCO EN PEAD PARA RECONSTITUIR A 90 ML DE SUSPENSIÓN,Inactivo,03/03/2014,09/24/2015,No,U,J01CR02,AMOXICILINA Y BETA-LACTAMASA INHIBIDOR,ORAL,E,SULBACTAM PIVOXIL,g,5,50 G DE POLVO PARA RECONSTITUIR A 100ML DE SUSPENSIÓN ORAL,POLVO PARA RECONSTITUIR A SUSPENSION ORAL,SYNTOFARMA S.A.,FABRICANTE,FABRICAR Y VENDER,
50589,OXIGENO MEDICINAL,MESSER COLOMBIA S.A.,INVIMA 2021M-006366-R4,06/08/1995 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,50589,5,2,CILINDRO EN ACERO INOXIDABLE X 2 METROS CUBICOS,Activo,01/30/2007,,No,m3,V03AN01,OXIGENO,INHALACION,F,OXIGENO,%,99,METRO CUBICO,GAS,OXIGENOS DE COLOMBIA LTDA.,FABRICANTE,FABRICAR Y VENDER,
19917302,FLAGYL® 500 MG TABLETAS RECUBIERTAS.,LABORATORIOS BUSSIE S.A,INVIMA 2021M-0000146-R3,05/10/2001 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19917302,8,4,MUESTRA MÉDICA CAJA POR 4 TABLETAS RECUBIERTASSIN DATOEN BLISTER PVC/ALU.,Activo,10/16/2009,,Si,U,P01AB01,METRONIDAZOL,ORAL,A,METRONIDAZOL,mg,500,TABLETA,TABLETA RECUBIERTA,LABORATORIOS BUSSIE S.A,IMPORTADOR,IMPORTAR Y VENDER,
20084425,BIO-GLICOL ®,BIOFLUIDOS & FARMA S.A.S.,INVIMA 2021M-0016203-R1,08/31/2015 12:00:00 AM,07/01/2021 12:00:00 AM,En tramite renov,20084425,2,4,CAJA POR 4 SOBRES DE ALUMINIO/POLIETILENO POR 69 G.,Activo,08/19/2015,07/01/2021,No,U,A06AD65,MACROGOL COMBINACIONES,ORAL,A,BICARBONATO DE SODIO,g,1.685,SIN DATO,POLVO PARA RECONSTITUIR A SOLUCION ORAL,QUIBI S.A. EN REESTRUCTURACION,FABRICANTE,FABRICAR Y VENDER,
20083093,LAMICOL 1% GEL,PATMAR S.A.,INVIMA 2021M-0016226-R1,09/03/2015 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20083093,2,30,PLEGADIZA X 1 TUBO X 30 G (TUBO LAMINADO PLÁSTICO BLANCO TIPO EP 2612 + TAPA EN POLIPROPILENO COLOR BLANCO).,Activo,03/30/2015,04/01/2021,No,g,D01AE15,TERBINAFINA,TOPICA (EXTERNA),D,TERBINAFINA CLORHIDRATO (1.125G) EQUIVALENTE A TERBINAFINA BASE,g,1,100 G DE GEL,GEL TOPICO,COASPHARMA S.A.S. - PLANTA RICAURTE,FABRICANTE,FABRICAR Y VENDER,
19953870,OFTAFLOX® GOTAS.,MEGALABS COLOMBIA S.A.S,INVIMA 2021M-0004769-R2,09/14/2005 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19953870,1,1,PLEGABLE EN CARTULINA CON UN FRASCOSIN DATOGOTERO PLÁSTICO DE PEBD PORSIN DATO5SIN DATOML DE COLOR NATURAL.SIN DATOTAPASIN DATODESIN DATOPOLIPROPILENO Y SUBTAPA.,Activo,11/10/2006,,No,U,S01AA20,ANTIBIOTICOS EN COMBINACION CON OTROS F RMACOS,OFTÁLMICA,C,DEXAMETASONA,mg,1,ML DE SUSPENSIÓN.,SUSPENSION OFTALMICA,LABORATORIOS OTICOFF,FABRICANTE,FABRICAR Y VENDER,
1981154,OQ - FRESH ® SOLUCIÓN OFTÁLMICA,OFTALMOQUIMICA S.A.,INVIMA 2016 M-13873-R2,11/09/1999 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,1981154,3,15,FRASCO GOTEROSIN DATOEN POLIETILENO DE BAJA DENSIDADSIN DATOCON SUBTAPA CAPILAR Y TAPA DE SEGURIDAD POR 15 ML. .,Inactivo,11/10/2006,10/14/2010,No,ml,S01GA51,NAFAZOLINA COMBINACIONES,CONJUNTIVAL,C,FENIRAMINA MALEATO,mg,3,ML DE SOLUCION,SOLUCION OFTALMICA,QUIBI S.A. EN REESTRUCTURACION,FABRICANTE,FABRICAR Y VENDER,
19948264,OMEPRAZOL 10 MG,COLMED LTDA,INVIMA 2021M-0004097-R2,01/24/2005 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,19948264,9,15,CAJA POR 15 CAPSULAS EN BLISTER ALUMINIO / ALUMINIO EN SOBRE POUCH .,Activo,11/10/2006,04/01/2021,No,U,A02BC01,OMEPRAZOL,ORAL,A,OMEPRAZOL MICROGRANULOS85.5 MG/G 117.0 MG(EQUIVALENTE A OMEPRAZOL,mg,10,CAPSULA,CAPSULA DURA,PROCAPS S.A.,IMPORTADOR,IMPORTAR. SEMIELABORAR Y VENDER,
19948264,OMEPRAZOL 10 MG,COLMED LTDA,INVIMA 2021M-0004097-R2,01/24/2005 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,19948264,5,20,CAJA POR 20 CAPSULAS EN BLISTER PVC / ALUMINIO EN SOBRE POUCH.,Activo,11/10/2006,04/01/2021,No,U,A02BC01,OMEPRAZOL,ORAL,A,OMEPRAZOL MICROGRANULOS85.5 MG/G 117.0 MG(EQUIVALENTE A OMEPRAZOL,mg,10,CAPSULA,CAPSULA DURA,PROCAPS S.A.,IMPORTADOR,IMPORTAR. SEMIELABORAR Y VENDER,
19953870,OFTAFLOX® GOTAS.,MEGALABS COLOMBIA S.A.S,INVIMA 2021M-0004769-R2,09/14/2005 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19953870,3,5,MUESTRA MEDICA: PLEGABLE EN CARTULINA CON UN FRASCO GOTERO PLÁSTICO EN PEBD POR 5ML DE COLOR NATURAL. TAPA DE POLIPROPILENO Y SUBTAPA,Activo,05/30/2020,,Si,ml,S01AA20,ANTIBIOTICOS EN COMBINACION CON OTROS F RMACOS,OFTÁLMICA,C,POLIMIXINABSULFATO,UI,6000,ML DE SUSPENSIÓN.,SUSPENSION OFTALMICA,ARBOFARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
20104517,OXIGENO MEDICINAL.,OXIGENOS DEL LLANO S.A.S.,INVIMA 2021M-0017107-R1,06/20/2016 12:00:00 AM,09/09/2026 12:00:00 AM,En tramite renov,20104517,4,1,OXIGENO GASEOSO MEDICINAL: CILINDROS DE ALUMINIO CON CAPACIDAD DE 0.5M3,Activo,06/16/2016,,No,U,V03AN01,OXIGENO,INHALACION,D,OXIGENOV/V,%,99,CILINDRO,GAS,OXIGENOS DEL LLANO S.A.S.,FABRICANTE,FABRICAR Y VENDER,1O1060121000103
19949895,AMBROXOL CLORHIDRATO 30 MG/ 5 ML,COLMED LTDA,INVIMA 2021M-0003982-R2,12/02/2004 12:00:00 AM,01/01/1900 12:00:00 AM,En tramite renov,19949895,3,120,FRASCO PET (POLIETILEN TEREFTALATO) COLOR ÁMBAR CON BOCA TIPO ROSCA MÁS TAPA BLANCA DE POLIPROPILENO CON LINNER DE EVA (ETILENO VINIL ACETATO) DE COLOR AZUL POR 120ML CON CUCHARA.,Activo,10/30/2023,,No,U,R05CB06,AMBROXOL,ORAL,B,AMBROXOL CLORHIDRATO,g,0.6,CADA 100 ML,JARABE,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
19982292,VITAMIN D 400 IU,GOOD`N NATURAL MANUFACTURING CORP.,INVIMA 2018M-0018097,11/08/2007 12:00:00 AM,11/23/2017 12:00:00 AM,En tramite renov,19982292,1,100,FRASCO EN PET AMBAS CON TAPA ROSCA PEAD AMARILLO POR 100 TABLETAS,Activo,06/21/2016,,No,U,A11CC05,COLECALCIFEROL,ORAL,A,VITAMINA D (COMO COLECALCIFEROL),UI,400,TABLETA,TABLETA,ALEXANDER GUTIERREZ PELAEZ,IMPORTADOR,IMPORTAR Y VENDER,
20068003,DAPTOMICINA 500 MG/ VIAL,BIOSPIFAR S.A.,INVIMA 2020M-0015548-R1,12/15/2014 12:00:00 AM,01/05/2020 12:00:00 AM,En tramite renov,20068003,3,25,CAJA POR 25 VIALES DE VIDRIO TIPO I TRANSPARENTE. TAPÓN DE BROMOBUTILO GRIS Y AGRAFE DE ALUMINIO. CON POLVO ESTERIL LIOFILIZADO EQUIVALENTE A 500 MG DE DAPTOMICINA.,Activo,05/07/2014,,No,U,J01XX09,DAPTOMICINA,INTRAVENOSA,A,DAPTOMICINA,mg,500,VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE,BIOSPIFAR S.A.,IMPORTADOR,IMPORTAR Y VENDER,
20098771,TRIMEBUTINA 200 MG + SIMETICONA 120 MG,COLMED LTDA,INVIMA 2021M-0016780-R1,02/02/2016 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20098771,3,14,CAJA POR 14SIN DATOTABLETAS RECUBIERTAS EN BLISTER PVC-PVDC/ALUMINIO.,Activo,11/06/2015,,No,U,A03AX13,SILICONAS,ORAL,A,SIMETICONA,mg,120,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
1980022,IBUPROFENO TABLETAS RECUBIERTAS X 600 MG,GENFAR S.A,INVIMA 2021M-015017-R3,01/01/1999 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,1980022,1,50,CAJA POR 50 TABLETAS EN BLISTER DE PVC / ALUMINIO,Activo,11/10/2006,04/01/2021,No,U,M01AE01,IBUPROFENO,ORAL,A,IBUPROFENO DE COMPRESION DIRECTA DEL 66%909.091 MGEQUIVALENTE A IBUPROFENO,mg,600,TABLETA RECUBIERTA,TABLETA RECUBIERTA,GRANULES INDIA LIMITED,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER,
20088116,X RAY DOL®,GENOMMA LAB COLOMBIA LTDA.,INVIMA 2021M-0016526-R1,11/10/2015 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20088116,14,50,CAJA PLEGADIZA POR 50 TABLETAS QUE CONTIENE 25 BLÍSTER EN PVC-ALUMINIO POR 2 TABLETAS,Activo,08/22/2022,,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,NAPROXENO SODICO EQUIVALENTE A NAPROXENO,mg,220,TABLETA,TABLETA,COASPHARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
19947188,AZITROMICINA 500 MG,COLMED LTDA,INVIMA 2020FE-0003671-R2,08/11/2004 12:00:00 AM,10/01/2020 12:00:00 AM,En tramite renov,19947188,2,3,CAJA POR 3 CAPSULAS DURAS EN BLISTER ALUMINIO/PVC POR 3 CAPSULAS,Activo,11/10/2006,,No,U,J01FA10,AZITROMICINA,ORAL,A,AZITROMICINA DIHIDRATO 95% 551.6850 MGEQUIVALENTE AAZITROMICINA,mg,500,CAPSULA DURA,CAPSULA DURA,PROCAPS S.A.,FABRICANTE,FABRICAR Y EXPORTAR,
19944004,ESPIRONOLACTONA TABLETAS 25 MG,ANGLOPHARMA S.A.,INVIMA 2020M-0003260-R2,04/12/2004 12:00:00 AM,01/05/2020 12:00:00 AM,En tramite renov,19944004,4,40,CAJA POR 40 TABLETAS EN BLISTER DE PVC/ALUMINIO POR 10 TABLETAS.,Activo,11/10/2006,,No,U,C03DA01,ESPIRONOLACTONA,ORAL,A,ESPIRONOLACTONA,mg,25,TABLETA,TABLETA,ANGLOPHARMA S.A.,FABRICANTE,FABRICAR Y VENDER,
42580,TRIMETOPRIM - SULFAMETOXAZOL 40 MG - 200 MG / 5 ML,COLMED LTDA,INVIMA 2020M-004757-R4,01/01/1999 12:00:00 AM,02/23/2020 12:00:00 AM,En tramite renov,42580,1,60,CAJA PLEGADIZA CON UN (1) FRASCO DE POLIETILENO ÁMBAR POR 60 ML CON TAPA BLANCA DE POLIPROPILENO 28.1 MM.,Activo,11/10/2006,,No,U,J01EE01,SULFAMETOXAZOL Y TRIMETOPRIM,ORAL,B,TRIMETOPRIM,mg,800,POR CADA 100ML DE SUSPENSIÓN ORAL.,SUSPENSION ORAL,PRODUCTORA DE CAPSULAS DE GELATINA S.A.. PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20098771,TRIMEBUTINA 200 MG + SIMETICONA 120 MG,COLMED LTDA,INVIMA 2021M-0016780-R1,02/02/2016 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20098771,11,3,MUESTRA MEDICA: CAJA POR 3 TABLETAS RECUBIERTAS EN BLISTER PVC-PVDC/ALUMINIO,Activo,11/06/2015,,Si,U,A03AX13,SILICONAS,ORAL,A,SIMETICONA,mg,120,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
19917302,FLAGYL® 500 MG TABLETAS RECUBIERTAS.,LABORATORIOS BUSSIE S.A,INVIMA 2021M-0000146-R3,05/10/2001 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19917302,2,10,CAJA POR 10 TABLETAS RECUBIERTAS EN BLISTER PVC/ALU.,Activo,11/10/2006,,No,U,P01AB01,METRONIDAZOL,ORAL,A,METRONIDAZOL,mg,500,TABLETA,TABLETA RECUBIERTA,SANOFI-AVENTIS DE COLOMBIA S.A.,IMPORTADOR,IMPORTAR Y VENDER,
20047996,IPCA PANTODEX DR - 40,IPCA LABORATORIES LIMITED SUCURSAL COLOMBIA,INVIMA 2020M-0015437 R1,11/21/2014 12:00:00 AM,12/16/2019 12:00:00 AM,En tramite renov,20047996,16,5,MUESTRA MEDICA: CAJA POR 5 TABLETAS EN BLISTER ALU-ALU POR 5 TABLETAS,Activo,10/02/2014,,Si,U,A02BC02,PANTOPRAZOL,ORAL,A,PANTOPRAZOL BASE ( EQ. PANTOPRAZOL SODIO SESQUIHYDRATO) EP,mg,40,CADA TABLETA DE LIBERACION RETARDADA,TABLETA DE LIBERACION RETARDADA,IPCA LABORATORIES LIMITED,FABRICANTE,IMPORTAR Y VENDER,
19904844,DOLOFEN SLEEP,PROCAPS S.A.,INVIMA 2021M-13901-R3,11/22/1999 12:00:00 AM,10/01/2021 12:00:00 AM,En tramite renov,19904844,22,10,CAJA POR 10 TABLETAS EN BLISTER DE PVC/PVDC/ALUMINIO,Activo,06/23/2010,,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,DIFENHIDRAMINA CLORHIDRATO,mg,25,TABLETA,TABLETA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20011136,MEZCLA HELIO-OXIGENO,MESSER COLOMBIA S.A.,INVIMA 2021M-0011004-R2,06/24/2010 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20011136,1,270,CILINDROS DE ALUMINIO COLOR BLANCO MARRON CON VALVULAS EQUIPADAS -CGC COMBILITE- CON REGULADORES INTEGRADOS X 270SIN DATO L DE GAS,Inactivo,11/06/2009,,No,l,V03AN01,OXIGENO,INHALACION,F,OXIGENO,%,21,CILINDRO,GAS,MESSER COLOMBIA S.A.,FABRICANTE,FABRICAR Y VENDER,
55669,LANSOPEP® CAPSULAS,PROCAPS S.A.,INVIMA 2021M-000336-R3,05/08/1995 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,55669,5,2,CAJA X 2 CÁPSULAS EN BLISTER ALUMINIO/PVC PORSIN DATO2 CÁPSULAS.,Activo,09/14/2011,04/01/2021,No,U,A02BC03,LANSOPRAZOL,ORAL,A,LANSOPRAZOL,mg,30,CADA CAPSULA,CAPSULA DURA,NOSCH LABS PVT. LTD.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER,
20022570,OLMETECANLO® 20 MG / 5 MG,PFIZER S.A.S.,INVIMA 2023M-0012216-R2,05/24/2011 12:00:00 AM,11/08/2021 12:00:00 AM,En tramite renov,20022570,19,30,MUESTRA MEDICA CAJA POR 30 TABLETAS RECUBIERTAS EN BLISTER ALUMINIO/ALUMINIO.,Activo,09/21/2012,,Si,U,C09CA08,OLMESARTAN MEDOXIMIL,ORAL,A,AMLODIPINO BESILATO EQUIVALENTE A AMLODIPINO,mg,5,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PFIZER S.A.S.,IMPORTADOR,IMPORTAR Y VENDER,2A1025191001120
20015296,RITARIN®,COLMED LTDA,INVIMA 2021M-0011266-R2,08/27/2010 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20015296,5,50,CAJA POR 50 CAPSULAS EN BLISTER ALUMINIO/PVDC. POR 10 CAPSULAS CADA BLISTER.,Activo,03/18/2010,,No,U,R05XX99,PREPARACIONES DE OTRAS COMBINACIONES PARA EL RESFRIADO COMÚN,ORAL,A,FENILEFRINA CLORHIDRATO,mg,10,CAPSULA,CAPSULA BLANDA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20047996,IPCA PANTODEX DR - 40,IPCA LABORATORIES LIMITED SUCURSAL COLOMBIA,INVIMA 2020M-0015437 R1,11/21/2014 12:00:00 AM,12/16/2019 12:00:00 AM,En tramite renov,20047996,10,50,CAJA POR 50 TABLETAS EN BLISTER ALU-ALU POR 10 TABLETAS,Activo,10/02/2014,,No,U,A02BC02,PANTOPRAZOL,ORAL,A,PANTOPRAZOL BASE ( EQ. PANTOPRAZOL SODIO SESQUIHYDRATO) EP,mg,40,CADA TABLETA DE LIBERACION RETARDADA,TABLETA DE LIBERACION RETARDADA,IPCA LABORATORIES LIMITED SUCURSAL COLOMBIA,IMPORTADOR,IMPORTAR Y VENDER,
20088116,X RAY DOL®,GENOMMA LAB COLOMBIA LTDA.,INVIMA 2021M-0016526-R1,11/10/2015 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20088116,37,80,CAJA PLEGADIZA POR 80 TABLETAS QUE CONTIENE 20 BLÍSTER EN PVC -ALUMINIO POR 4 TABLETAS,Activo,08/22/2022,,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ACETAMINOFEN,mg,250,TABLETA,TABLETA,COASPHARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
20098771,TRIMEBUTINA 200 MG + SIMETICONA 120 MG,COLMED LTDA,INVIMA 2021M-0016780-R1,02/02/2016 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20098771,5,21,CAJA POR 21SIN DATOTABLETAS RECUBIERTAS EN BLISTER PVC-PVDC/ALUMINIO.,Activo,11/06/2015,,No,U,A03AX13,SILICONAS,ORAL,A,SIMETICONA,mg,120,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20010931,IBUDOL SOFT,FARMADISA,INVIMA 2020M-0010534-R1,03/08/2010 12:00:00 AM,10/01/2020 12:00:00 AM,En tramite renov,20010931,5,108,CAJA POR 36BLISTER DE 3 CAPSULAS C/U,Activo,11/29/2010,,No,U,M01AE01,IBUPROFENO,ORAL,A,IBUPROFENO,mg,400,CÁPSULA BLANDA,CAPSULA BLANDA,HC CLOVER PRODUCTOS Y SERVICIOS. S.L.,FABRICANTE,IMPORTAR. ENVASAR Y VENDER,
50589,OXIGENO MEDICINAL,MESSER COLOMBIA S.A.,INVIMA 2021M-006366-R4,06/08/1995 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,50589,42,25,CILINDRO EN ACERO INOXIDABLE X 25 METROS CUBICOS,Activo,09/02/2013,,No,m3,V03AN01,OXIGENO,INHALACION,F,OXIGENO,%,99,METRO CUBICO,GAS,MESSER COLOMBIA S.A. (PLANTA ASU BOGOTÁ),FABRICANTE,FABRICAR Y VENDER,
19948264,OMEPRAZOL 10 MG,COLMED LTDA,INVIMA 2021M-0004097-R2,01/24/2005 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,19948264,5,20,CAJA POR 20 CAPSULAS EN BLISTER PVC / ALUMINIO EN SOBRE POUCH.,Activo,11/10/2006,04/01/2021,No,U,A02BC01,OMEPRAZOL,ORAL,A,OMEPRAZOL MICROGRANULOS85.5 MG/G 117.0 MG(EQUIVALENTE A OMEPRAZOL,mg,10,CAPSULA,CAPSULA DURA,NOSCH LABS PRIVATE LIMITED,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER,
20098771,TRIMEBUTINA 200 MG + SIMETICONA 120 MG,COLMED LTDA,INVIMA 2021M-0016780-R1,02/02/2016 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20098771,9,100,CAJA POR 100 TABLETAS RECUBIERTAS EN BLISTER PVC-PVDC/ALUMINIO.,Activo,11/06/2015,,No,U,A03AA05,TRIMEBUTINA,ORAL,A,SIMETICONA,mg,120,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER,
20082483,UNIFILM®,PHARMADERM S.A.,INVIMA 2021M-0016152-R1,08/13/2015 12:00:00 AM,01/01/1900 12:00:00 AM,En tramite renov,20082483,10,1,MUESTRA MEDICA: FRASCO EN PEAD CON TAPA DISC TOP EN PP POR 20 GRAMOS,Inactivo,07/23/2015,07/23/2015,Si,U,D07AA02,HIDROCORTISONA,TOPICA (EXTERNA),B,HIDROCORTISONABASE,g,1,CADA 100 G DE CREMA CONTIENE:,CREMA TOPICA,COASPHARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
50888,RISPERDAL 1MG / ML,JANSSEN CILAG S.A.,INVIMA 2020M-013435-R2,08/29/1999 12:00:00 AM,01/21/2020 12:00:00 AM,En tramite renov,50888,1,100,FRASCO DE VIDRIO POR 100 ML CON GOTERO DOSIFICADOR. EN CAJA DE CARTON,Inactivo,11/10/2006,12/11/2009,No,ml,N05AX08,RISPERIDONA,ORAL,B,RISPERIDONA,mg,100,CADA 100 ML DE SOLUCIÒN ORAL,SOLUCION ORAL,JANSSEN CILAG S.A. DE C.V.,FABRICANTE,IMPORTAR Y VENDER,
55669,LANSOPEP® CAPSULAS,PROCAPS S.A.,INVIMA 2021M-000336-R3,05/08/1995 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,55669,11,7,CAJA X 7 CÁPSULAS EN BLISTER ALUMINIO/ALUMINIO POR 7 CÁPSULAS C/U.,Activo,09/14/2011,04/01/2021,No,U,A02BC03,LANSOPRAZOL,ORAL,A,LANSOPRAZOL,mg,30,CADA CAPSULA,CAPSULA DURA,NOSCH LABS PVT. LTD.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER,
19968351,NOXPIRIN® ULTRA JARABE,LABORATORIOS SIEGFRIED S.A.S.,INVIMA 2006M-0006401,09/20/2006 12:00:00 AM,10/05/2016 12:00:00 AM,En tramite renov,19968351,3,1,FRASCO PET AMBAR X 120 ML DE JARABE CONSIN DATOTAPA PILFER Y EMPACADO EN CAJA POR UNA UNIDAD,Activo,01/23/2007,09/08/2020,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,B,CETIRIZINA DICLORHIDRATO (EQUIVALENTE A 0.0333 G. DE CETIRIZINA),g,0.0395,100 ML DE JARABE,JARABE,BIOCHEM FARMACEUTICA DE COLOMBIAS.A.,FABRICANTE,FABRICAR Y VENDER,
20087645,VERICLAR® 1% SUSPENSIÓN OFTALMICA,GLOBAL INTERNATIONAL MEDICINE S.A.S. GIMED S.A.S.,INVIMA 2021M-0016694-R1,12/14/2015 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20087645,1,5,CAJA CON FRASCO GOTERO EN PEBD X 5 ML,Activo,07/15/2015,,No,ml,S01BA04,PREDNISOLONA,OFTÁLMICA,C,PRENDISOLONA ACETATO,mg,10,CADA 1 ML DE SUSPENSION OFTALMICA CONTIENE,SUSPENSION OFTALMICA,COASPHARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
48539,TEOLIXIR ® ELIXIR,ANGLOPHARMA S.A.,INVIMA 2020M-005999-R4,05/13/1994 12:00:00 AM,03/02/2020 12:00:00 AM,En tramite renov,48539,1,1,FRASCO PLÁSTICO PET POR 240 ML CON TAPA PLÁSTICA EN POLIPROPILENO.,Activo,11/10/2006,,No,U,R03DA04,TEOFILINA,ORAL,B,TEOFILINAANHIDRA,mg,533,100 ML DE SOLUCIÓN ORAL (ELIXIR),ELIXIR,ANGLOPHARMA S.A.,FABRICANTE,FABRICAR Y VENDER,
20088116,X RAY DOL®,GENOMMA LAB COLOMBIA LTDA.,INVIMA 2021M-0016526-R1,11/10/2015 12:00:00 AM,04/01/2021 12:00:00 AM,En tramite renov,20088116,15,100,CAJA PLEGADIZA POR 100 TABLETAS QUE CONTIENE 50 BLÍSTER EN PVC-ALUMINIO POR 2 TABLETAS,Activo,08/22/2022,,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ACETAMINOFEN,mg,250,TABLETA,TABLETA,COASPHARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER,
